,Month,Province,Mean_Temp,Min_Temp,Max_Temp,Mean_Diff_from_Normal,Snowfall,Percent_of_Normal_Snowfall,Total_Precip,Percent_of_Normal_Precip,Snow_on_Ground,Days_with_Precip,Heating_Degree_Days,Cooling_Degree_Days
1303,2019-02,AB,-21.252380952380953,-37.45317460317461,-0.6654761904761906,-12.33125,23.604545454545452,175.54545454545453,16.25826446280992,172.53846153846155,24.672131147540984,5.5578512396694215,1062.6718253968254,0.0
1304,2019-02,SK,-23.60843373493976,-40.315662650602405,-5.521686746987952,-11.14,13.741666666666667,185.16666666666666,12.82948717948718,180.46153846153845,23.17910447761194,4.17948717948718,1110.2963855421688,0.0
1305,2019-02,MB,-21.671212121212122,-36.5969696969697,-7.254545454545455,-6.963636363636363,26.022222222222222,175.0,19.025757575757577,157.08333333333334,32.25454545454546,5.666666666666667,1065.9151515151514,0.0
1306,2019-02,ON,-10.017714285714286,-27.274857142857144,5.070285714285714,-0.47419354838709676,49.73529411764706,146.88235294117646,59.475657894736834,155.76470588235293,38.9344262295082,10.052631578947368,746.9845714285715,0.0
1307,2019-02,QC,-14.758015267175573,-29.126605504587157,2.719724770642202,-0.6,58.63617021276596,159.4,61.24309392265194,144.23076923076923,69.512,8.607734806629834,886.2732824427482,0.0
1308,2019-03,BC,3.304910714285714,-13.140444444444444,18.26533333333333,-0.34736842105263155,7.704918032786885,49.97959183673469,28.51549295774648,34.53061224489796,10.739495798319327,4.234741784037559,426.1245535714285,0.002232142857142857
1309,2019-03,AB,-4.473517786561264,-34.803162055335974,15.59486166007905,-0.4733333333333334,6.068181818181818,34.81818181818182,5.721576763485477,30.571428571428573,4.133333333333334,1.5643153526970954,669.0604743083004,0.0
1310,2019-03,SK,-6.189285714285714,-32.21547619047619,13.774999999999999,-0.6192307692307693,1.56,10.333333333333334,2.040506329113924,9.375,5.382978723404255,0.5949367088607594,718.177380952381,0.0
1311,2019-03,MB,-8.107462686567166,-29.444776119402984,9.261194029850746,0.7833333333333333,5.7192307692307685,43.333333333333336,5.798461538461538,39.90909090909091,10.227272727272727,1.3846153846153846,772.420895522388,0.0
1312,2019-03,ON,-4.80632183908046,-24.320689655172416,10.55,-1.6733333333333333,20.441791044776117,84.64285714285714,47.314935064935064,110.57142857142857,22.57391304347826,7.266233766233766,663.4994252873563,0.0
1313,2019-03,QC,-9.200763358778625,-26.493055555555557,7.718055555555555,0.0,32.53152173913043,97.5,50.91684782608696,106.92307692307692,46.80672268907563,8.358695652173912,797.4267175572519,0.0
1314,2019-04,BC,7.500444444444444,-1.473008849557522,17.97433628318584,0.2948051948051948,3.0715447154471547,26.068181818181817,79.396261682243,99.55319148936171,3.796116504854369,10.177570093457945,289.5302222222222,0.0
1315,2019-04,AB,4.432539682539683,-8.446245059288538,20.15674603174603,-0.2785714285714286,8.722727272727273,77.44444444444444,12.795473251028808,56.0,2.731707317073171,2.9958847736625516,391.4920634920635,0.0
1316,2019-04,SK,3.597560975609756,-12.245121951219513,21.521951219512193,0.1416666666666667,5.747826086956521,87.42857142857143,17.151948051948054,81.92307692307692,2.5625,3.6233766233766236,415.03536585365856,0.0
1317,2019-04,MB,1.1776119402985075,-13.556716417910447,18.438805970149254,-0.625,7.953571428571428,96.875,16.791044776119403,69.72727272727273,0.46875,4.402985074626866,456.49701492537315,0.0
1318,2019-04,ON,3.2482758620689656,-11.056321839080459,17.92183908045977,-0.7633333333333333,8.213636363636365,43.470588235294116,87.49805194805195,155.2941176470588,1.7582417582417582,10.24025974025974,417.87931034482756,0.0
1319,2019-04,QC,-1.0167938931297709,-14.205990783410137,14.475115207373271,-1.3,20.39569892473118,189.1951219512195,98.1125,169.25,8.316326530612244,10.41304347826087,543.6961832061069,0.0
1320,2019-05,BC,13.384821428571428,2.5204444444444447,26.740178571428572,2.26025641025641,0.30330578512396694,6.766666666666667,26.308018867924527,44.20754716981132,0.0,4.9575471698113205,138.2044642857143,3.8348214285714284
1321,2019-05,AB,9.541897233201581,-6.624409448818898,28.841501976284583,-0.3,6.259090909090909,174.0,25.893061224489795,57.916666666666664,0.4782608695652174,4.9346938775510205,251.07351778656127,1.3865612648221344
1322,2019-05,SK,8.435365853658537,-9.208536585365854,29.729268292682928,-1.6958333333333335,4.0,41.1,15.60253164556962,25.733333333333334,0.0,3.3544303797468356,290.08048780487803,3.430487804878049
1323,2019-05,MB,7.256060606060606,-6.525757575757575,26.009090909090908,-1.8166666666666667,1.4785714285714289,15.9,25.200000000000003,50.75,0.0,4.701492537313433,314.91363636363633,1.5515151515151513
1324,2019-05,ON,9.433142857142856,-1.4874285714285715,23.594857142857144,-1.303225806451613,1.098529411764706,34.07692307692308,80.07467532467533,121.8125,0.0,10.74025974025974,252.18685714285712,0.7137142857142857
1325,2019-05,QC,6.158139534883721,-6.250387596899224,19.11395348837209,-1.4,1.8,0.0,73.17070707070707,108.0,2.0,9.444444444444445,347.5364341085271,0.024806201550387597
1326,2019-06,BC,14.95669642857143,4.822666666666667,28.087946428571428,0.7298701298701299,0.041666666666666664,69.9090909090909,44.14832535885167,73.83333333333333,0.0,7.138755980861244,94.74241071428571,11.146428571428572
1327,2019-06,AB,14.067588932806323,1.0782608695652174,28.51304347826087,-0.2866666666666667,0.41818181818181815,0.0,76.66489795918368,134.0909090909091,0.0,10.412244897959184,118.0403162055336,4.882213438735178
1328,2019-06,SK,15.095121951219511,1.2182926829268292,31.046341463414635,0.125,0.0,0.0,86.18101265822786,133.42857142857142,0.0,9.531645569620252,93.24512195121952,10.326829268292682
1329,2019-06,MB,15.204545454545455,0.40454545454545454,31.245454545454542,-0.15,0.0,0.0,49.59264705882353,57.333333333333336,0.0,7.426470588235294,93.63787878787879,17.936363636363637
1330,2019-06,ON,15.66022727272727,2.8329545454545455,29.27840909090909,-0.6322580645161291,0.0,0.0,76.67105263157895,106.82352941176471,0.0,8.776315789473685,84.89204545454545,19.282954545454547
1331,2019-06,QC,12.324615384615385,1.3889400921658985,27.94147465437788,-0.8,0.059340659340659345,0.0,86.73206521739131,106.8,0.0,10.33695652173913,164.19538461538463,7.575384615384615
1332,2019-07,BC,16.94361233480176,7.896929824561403,28.245374449339206,0.3531645569620253,0.0,0.0,64.44549763033176,138.04255319148936,0.0,9.180094786729859,48.87577092511013,18.893392070484584
1333,2019-07,AB,16.210671936758892,4.482608695652173,30.73399209486166,-0.5466666666666666,0.0,0.0,77.82448979591837,149.6153846153846,0.0,9.514285714285714,69.63162055335968,15.490513833992095
1334,2019-07,SK,17.214634146341464,4.384146341463414,31.21707317073171,-0.6833333333333332,0.0,0.0,61.832911392405066,105.33333333333333,0.0,7.89873417721519,48.01829268292683,25.2109756097561
1335,2019-07,MB,18.55606060606061,5.63939393939394,30.433333333333334,0.3,0.0,0.0,72.54117647058824,94.14285714285714,0.0,8.058823529411764,31.293939393939397,45.78181818181818
1336,2019-07,ON,20.451445086705203,8.770520231213872,31.493641618497108,1.4966666666666666,0.0,0.0,71.81438356164384,103.07142857142857,0.0,7.458904109589041,15.615028901734105,87.1300578034682
1337,2019-07,QC,17.141085271317827,6.86,30.55581395348837,1.7,0.0,0.0,62.35081967213115,54.92857142857143,0.0,7.595628415300546,68.8953488372093,45.16511627906977
1338,2019-08,BC,17.35065502183406,7.3847826086956525,29.28471615720524,0.85,0.0,0.0,45.43365384615385,93.1,0.0,5.9951923076923075,47.9235807860262,28.65764192139738
1339,2019-08,AB,15.01547619047619,2.2039525691699606,30.07786561264822,-0.8533333333333334,0.0,0.0,41.325409836065575,72.0,0.0,7.852459016393443,101.95753968253968,11.774206349206349
1340,2019-08,SK,15.473170731707317,2.4280487804878046,31.068292682926828,-1.5833333333333333,0.0,0.0,57.03670886075949,102.75,0.0,7.177215189873418,91.33414634146341,16.524390243902438
1341,2019-08,MB,16.345454545454544,4.516666666666666,30.098484848484848,-0.4272727272727273,0.0,0.0,67.39264705882353,115.08333333333333,0.0,8.75,71.28939393939395,24.533333333333335
1342,2019-08,ON,18.36627906976744,7.058720930232558,29.00406976744186,0.18999999999999997,0.0,0.0,63.93356643356643,88.35714285714286,0.0,7.972027972027972,32.925000000000004,42.8639534883721
1343,2019-08,QC,15.762790697674419,5.475462962962963,27.768055555555552,0.7,0.0,0.0,72.99281767955802,86.23076923076923,0.0,9.414364640883978,81.44573643410853,17.332558139534886
1344,2019-09,BC,13.58608695652174,1.9441558441558442,25.83608695652174,0.6174999999999999,0.2617886178861789,7.5,100.32753623188405,171.6530612244898,0.049019607843137254,11.367149758454106,127.2095652173913,5.047826086956522
1345,2019-09,AB,10.78695652173913,-4.999604743083005,25.78300395256917,0.38,11.527272727272727,147.5,42.404938271604934,115.75,16.029411764705884,7.189300411522634,209.6106719367589,0.7857707509881423
1346,2019-09,SK,11.448780487804877,-2.1658536585365855,29.20609756097561,0.6625,6.404,329.375,65.45949367088608,235.3125,4.909090909090909,8.354430379746836,194.55853658536586,3.6036585365853657
1347,2019-09,MB,11.6671875,-1.509375,28.5328125,0.6818181818181818,1.992,68.71428571428571,107.5089552238806,249.66666666666666,0.09090909090909091,9.895522388059701,180.659375,7.4953125
1348,2019-09,ON,14.554335260115607,3.125862068965517,27.404046242774566,1.0033333333333334,0.0,0.0,82.81944444444444,100.70588235294117,0.0,10.131944444444445,109.93121387283236,13.010982658959538
1349,2019-09,QC,10.35078125,0.17314814814814813,23.982407407407408,-0.8,0.002197802197802198,0.0,89.40112994350282,109.0,0.0,10.6045197740113,219.06875,1.42421875
1350,2019-10,BC,6.636363636363637,-4.336480686695279,15.467094017094018,-1.2938271604938272,1.792063492063492,24.62,108.25829383886256,85.92156862745098,0.20175438596491227,10.947867298578199,325.8138528138528,0.0
1351,2019-10,AB,1.758102766798419,-16.59169960474308,18.81897233201581,-1.9866666666666668,8.381818181818183,70.9090909090909,16.829752066115702,106.14285714285714,2.159090909090909,4.260330578512397,491.03320158102764,0.0
1352,2019-10,SK,1.1634146341463416,-15.971951219512196,18.390243902439025,-2.920833333333333,9.560869565217391,147.0,13.539743589743589,64.07692307692308,2.690909090909091,4.217948717948718,499.3036585365854,0.0
1353,2019-10,MB,2.4047619047619047,-9.123809523809523,18.144444444444442,-1.8272727272727274,24.24230769230769,285.375,44.81029411764706,155.88888888888889,3.707317073170732,6.102941176470588,443.3968253968254,0.0
1354,2019-10,ON,7.9754385964912275,-2.8209302325581396,23.45263157894737,1.1758620689655173,2.3575757575757574,73.86666666666666,115.25211267605633,189.375,0.23529411764705882,11.007042253521126,294.7,1.5614035087719298
