"REF_DATE","GEO","DGUID","Type of grain","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013-01","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","747520","","","","0"
"2013-02","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","667288","","","","0"
"2013-03","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","541743","","","","0"
"2013-04","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","559806","","","","0"
"2013-05","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","522824","","","","0"
"2013-06","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","552578","","","","0"
"2013-07","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","581404","","","","0"
"2013-08","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","330514","","","","0"
"2013-09","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","795353","","","","0"
"2013-10","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","668320","","","","0"
"2013-11","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","582657","","","","0"
"2013-12","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","527925","","","","0"
"2014-01","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","654003","","","","0"
"2014-02","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","646130","","","","0"
"2014-03","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","770552","","","","0"
"2014-04","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","752892","","","","0"
"2014-05","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","567787","","","","0"
"2014-06","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","843262","","","","0"
"2014-07","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","845243","","","","0"
"2014-08","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","613133","","","","0"
"2014-09","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","584464","","","","0"
"2014-10","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","657148","","","","0"
"2014-11","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","615724","","","","0"
"2014-12","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","638264","","","","0"
"2015-01","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","667990","","","","0"
"2015-02","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","679946","","","","0"
"2015-03","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","712544","","","","0"
"2015-04","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","807279","","","","0"
"2015-05","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","764750","","","","0"
"2015-06","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","740848","","","","0"
"2015-07","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","771511","","","","0"
"2015-08","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","430727","","","","0"
"2015-09","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","658133","","","","0"
"2015-10","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","552555","","","","0"
"2015-11","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","609177","","","","0"
"2015-12","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","649795","","","","0"
"2016-01","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","606267","","","","0"
"2016-02","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","611986","","","","0"
"2016-03","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","865415","","","","0"
"2016-04","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","618034","","","","0"
"2016-05","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","501080","","","","0"
"2016-06","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","705069","","","","0"
"2016-07","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","527764","","","","0"
"2016-08","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","331821","","","","0"
"2016-09","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","720430","","","","0"
"2016-10","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","508285","","","","0"
"2016-11","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","698719","","","","0"
"2016-12","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","496098","","","","0"
"2017-01","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","499984","","","","0"
"2017-02","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","594209","","","","0"
"2017-03","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","846223","","","","0"
"2017-04","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","562759","","","","0"
"2017-05","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","550580","","","","0"
"2017-06","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","1068363","","","","0"
"2017-07","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","556832","","","","0"
"2017-08","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","619456","","","","0"
"2017-09","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","598484","","","","0"
"2017-10","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","641013","","","","0"
"2017-11","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","763504","","","","0"
