"REF_DATE","GEO","DGUID","Type of grain","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012-03","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2012-04","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2012-05","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2012-06","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2012-07","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2012-08","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","12405","","","","0"
"2012-09","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","17992","","","","0"
"2012-10","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","20788","","","","0"
"2012-11","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","15356","","","","0"
"2012-12","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","16020","","","","0"
"2013-01","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2013-02","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2013-03","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2013-04","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2013-05","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2013-06","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2013-07","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2013-08","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","10900","","","","0"
"2013-09","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","15600","","","","0"
"2013-10","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","17300","","","","0"
"2013-11","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","18700","","","","0"
"2013-12","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","9900","","","","0"
"2014-01","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","12600","","","","0"
"2014-02","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","19200","","","","0"
"2014-03","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","12600","","","","0"
"2014-04","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2014-05","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2014-06","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2014-07","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2014-08","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","22380","","","","0"
"2014-09","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","2090","","","","0"
"2014-10","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","14010","","","","0"
"2014-11","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","24130","","","","0"
"2014-12","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","16580","","","","0"
"2015-01","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2015-02","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2015-03","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2015-04","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2015-05","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2015-06","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2015-07","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2015-08","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","12650","","","","0"
"2015-09","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","27350","","","","0"
"2015-10","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","22700","","","","0"
"2015-11","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","14400","","","","0"
"2015-12","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","15700","","","","0"
"2016-01","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2016-02","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2016-03","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2016-04","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2016-05","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2016-06","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2016-07","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2016-08","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","5200","","","","0"
"2016-09","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","11000","","","","0"
"2016-10","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","9700","","","","0"
"2016-11","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","14100","","","","0"
"2016-12","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","8000","","","","0"
"2017-01","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","11300","","","","0"
"2017-02","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","18300","","","","0"
"2017-03","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","17700","","","","0"
"2017-04","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2017-05","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2017-06","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2017-07","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2017-08","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","3300","","","","0"
"2017-09","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","1800","","","","0"
"2017-10","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","4200","","","","0"
"2017-11","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","7400","","","","0"
"2017-12","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","8100","","","","0"
"2018-01","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","15300","","","","0"
"2018-02","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","3900","","","","0"
"2018-03","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","11000","","","","0"
"2018-04","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2018-05","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2018-06","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2018-07","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","0","","","","0"
"2018-08","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","3375","","","","0"
"2018-09","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","9000","","","","0"
"2018-10","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","7800","","","","0"
"2018-11","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","10725","","","","0"
"2018-12","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","8625","","","","0"
"2019-01","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","13725","","","","0"
"2019-02","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","3450","","","","0"
"2019-03","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","2625","","","","0"
"2019-04","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","12825","","","","0"
"2019-05","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","5625","","","","0"
"2019-06","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","7500","","","","0"
"2019-07","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","11025","","","","0"
"2019-08","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","2500","","","","0"
"2019-09","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","7000","","","","0"
"2019-10","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","18000","","","","0"
"2019-11","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","6800","","","","0"
"2019-12","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","8100","","","","0"
"2020-01","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","5400","","","","0"
"2020-02","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","4900","","","","0"
"2020-03","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","7100","","","","0"
"2020-04","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","5900","","","","0"
"2020-05","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","3200","","","","0"
"2020-06","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","8400","","","","0"
"2020-07","British Columbia","2016A000259","Wheat, excluding durum","Tonnes","288","units","0","v40070","1.3","10700","","","","0"
